date,company,open_price,high_price,low_price,close_price,volume,market_sentiment
2019-10-05,Google,1181.74,795.02,802.94,741.14,44170073,Bullish
2019-10-06,Microsoft,599.53,1234.02,549.49,1041.35,33061099,Bullish
2019-10-07,Amazon,178.35,846.91,1306.3,413.25,19805782,Bearish
2019-10-08,Apple,645.95,1441.74,390.31,1243.73,44558411,Bullish
2019-10-09,Apple,1464.27,414.47,166.04,972.63,2273822,Bullish
2019-10-10,Meta,914.38,1101.68,509.53,1089.94,39092849,Bearish
2019-10-11,Amazon,1417.79,352.55,1235.66,257.12,32658602,Neutral
2019-10-12,Google,63.84,234.9,255.0,742.94,38635770,Bullish
2019-10-13,Apple,1281.16,722.73,102.84,263.39,2699902,Bearish
2019-10-14,Google,1277.3,561.62,1428.29,466.0,14229204,Bullish
2019-10-15,Apple,1422.53,765.57,1259.52,1214.24,24965910,Bearish
2019-10-16,Apple,168.6,1271.03,1012.79,957.35,36030715,Neutral
2019-10-17,Microsoft,672.29,1128.78,989.75,353.27,42603576,Neutral
2019-10-18,Netflix,172.37,654.04,1286.33,584.65,24324625,Bullish
2019-10-19,Microsoft,902.98,449.74,1394.19,420.61,46501494,Bullish
2019-10-20,Microsoft,496.89,569.25,565.12,859.0,12048232,Bullish
2019-10-21,Tesla,1472.43,291.07,839.31,941.9,42941696,Bearish
2019-10-22,Tesla,864.83,1312.04,817.72,1213.19,40039968,Bearish
2019-10-23,Amazon,101.46,1044.98,844.37,108.72,16186741,Bearish
2019-10-24,Tesla,88.11,433.84,1220.05,863.35,35836086,Bullish
2019-10-25,Meta,865.63,1233.76,1084.18,669.43,37496546,Neutral
2019-10-26,Microsoft,122.68,733.56,421.52,552.85,9247534,Bullish
2019-10-27,Apple,230.33,1108.42,841.62,1090.96,48604031,Bearish
2019-10-28,Amazon,645.68,187.7,99.77,1350.28,20750687,Neutral
2019-10-29,Google,175.02,425.28,378.29,754.36,40444002,Bearish
2019-10-30,Apple,788.18,556.73,1338.17,1363.82,36614656,Bullish
2019-10-31,Google,505.78,356.59,512.25,983.95,38127136,Neutral
2019-11-01,Netflix,1278.6,777.05,838.24,687.2,3986378,Bearish
2019-11-02,Meta,900.61,556.62,777.08,993.7,48873197,Neutral
2019-11-03,Google,288.7,1109.92,1337.34,470.02,44316219,Bearish
2019-11-04,Meta,698.87,1137.25,1436.02,60.21,14884252,Bearish
2019-11-05,Google,1228.39,1353.97,453.37,262.27,15393128,Bearish
2019-11-06,Tesla,60.47,123.07,191.77,866.81,41668214,Bearish
2019-11-07,Netflix,1136.79,253.09,1096.24,1003.54,47198245,Bullish
2019-11-08,Apple,1152.32,1480.28,967.84,1054.29,23161904,Bearish
2019-11-09,Tesla,420.62,1484.92,319.83,936.09,23229095,Bullish
2019-11-10,Amazon,1275.33,82.25,460.12,455.44,21086256,Bullish
2019-11-11,Amazon,904.65,1528.49,1348.17,895.12,12784149,Neutral
2019-11-12,Google,1214.52,993.8,1224.22,260.02,32060592,Neutral
2019-11-13,Microsoft,563.53,389.65,160.06,680.73,26554498,Neutral
2019-11-14,Amazon,1495.84,799.49,1301.06,777.88,25740163,Neutral
2019-11-15,Google,585.54,1164.71,1290.05,356.69,34694199,Bullish
2019-11-16,Amazon,1239.53,1007.7,729.45,1357.31,12526727,Bullish
2019-11-17,Netflix,650.42,673.27,278.13,1181.39,14703131,Bearish
2019-11-18,Meta,847.82,1389.34,229.74,1099.66,31006570,Neutral
2019-11-19,Apple,1456.59,1047.56,154.56,1196.96,11500752,Bearish
2019-11-20,Microsoft,1488.35,74.49,796.4,1317.89,31142277,Neutral
2019-11-21,Amazon,1312.86,84.19,1421.15,656.76,787398,Bearish
2019-11-22,Microsoft,233.94,345.66,412.66,1311.97,42004085,Bullish
2019-11-23,Amazon,935.31,1062.29,677.98,695.04,26735975,Bearish
2019-11-24,Microsoft,915.48,1040.79,248.2,387.52,23284225,Neutral
2019-11-25,Apple,686.4,543.82,620.48,1386.79,34428629,Neutral
2019-11-26,Tesla,1291.38,1060.45,243.35,587.6,8894068,Neutral
2019-11-27,Amazon,835.89,130.99,729.77,384.97,7844107,Bearish
2019-11-28,Tesla,183.43,451.14,575.35,146.13,24571164,Neutral
2019-11-29,Apple,1165.81,270.16,1382.08,1028.59,22095780,Bullish
2019-11-30,Microsoft,1051.95,983.73,532.03,771.83,27211031,Neutral
2019-12-01,Netflix,974.36,876.09,846.17,1063.78,10154581,Neutral
2019-12-02,Apple,893.85,958.41,773.52,1247.22,18540736,Neutral
2019-12-03,Meta,228.03,109.8,116.99,1391.62,29821856,Neutral
2019-12-04,Netflix,1231.41,760.58,1062.95,697.05,39518586,Neutral
2019-12-05,Meta,308.39,1238.45,1145.63,892.69,43758628,Bearish
2019-12-06,Microsoft,532.16,894.67,495.63,1229.78,38332583,Bearish
2019-12-07,Amazon,1001.37,1128.94,591.0,1477.27,11262669,Bearish
2019-12-08,Netflix,1311.08,492.56,1370.16,616.2,12604614,Bullish
2019-12-09,Meta,636.8,1257.52,637.62,471.54,17593479,Neutral
2019-12-10,Apple,740.2,818.66,88.32,929.51,45701017,Neutral
2019-12-11,Amazon,1165.24,674.26,71.16,382.07,45989537,Bullish
2019-12-12,Apple,274.9,993.51,920.75,982.29,25405938,Bullish
2019-12-13,Google,1303.06,441.91,554.68,445.4,30378823,Bearish
2019-12-14,Meta,1077.57,428.14,948.25,595.47,47430932,Bullish
2019-12-15,Meta,738.95,265.81,157.71,257.61,29764086,Bearish
2019-12-16,Meta,1059.45,992.04,1347.23,1238.59,34829782,Neutral
2019-12-17,Amazon,1160.25,441.26,804.85,844.21,39700220,Neutral
2019-12-18,Microsoft,904.74,959.46,780.71,909.66,48138645,Bearish
2019-12-19,Netflix,1254.53,451.17,1280.49,1498.12,28615760,Bearish
2019-12-20,Meta,273.31,1296.48,1260.39,1489.67,39355382,Bullish
2019-12-21,Google,705.33,182.29,1089.55,54.48,10228656,Neutral
2019-12-22,Apple,755.2,332.25,619.97,525.46,38309289,Bearish
2019-12-23,Microsoft,818.94,1427.06,562.73,445.91,32395780,Bearish
2019-12-24,Meta,970.33,1104.54,1430.16,745.97,24566351,Bullish
2019-12-25,Netflix,500.98,1401.66,1161.8,1044.57,9152036,Neutral
2019-12-26,Netflix,1308.17,219.01,552.79,1047.37,7101050,Bullish
2019-12-27,Google,458.47,164.66,1283.87,1279.41,29362550,Bullish
2019-12-28,Amazon,708.14,205.24,669.69,1208.23,2649723,Bearish
2019-12-29,Meta,433.86,1314.72,250.89,84.9,9704194,Bearish
2019-12-30,Tesla,1279.16,1491.0,46.94,995.31,31637996,Bearish
2019-12-31,Amazon,522.13,508.5,1058.29,919.67,24833031,Bullish
2020-01-01,Netflix,1138.35,853.42,1145.36,981.33,4373799,Neutral
2020-01-02,Microsoft,1126.82,1191.05,903.56,426.92,21727705,Neutral
2020-01-03,Apple,612.88,99.11,877.42,168.68,42406046,Bearish
2020-01-04,Microsoft,1241.93,352.77,61.14,392.94,29063235,Bullish
2020-01-05,Google,187.51,433.29,631.51,221.14,3773109,Bullish
2020-01-06,Tesla,1049.19,1070.3,86.94,733.56,12439032,Bearish
2020-01-07,Amazon,767.48,1138.91,73.9,1096.48,35023900,Bullish
2020-01-08,Meta,186.52,687.83,1115.02,883.1,22104851,Neutral
2020-01-09,Apple,720.81,1042.16,223.0,126.25,13610939,Neutral
2020-01-10,Google,1443.94,1034.99,214.77,944.02,38258981,Bearish
2020-01-11,Microsoft,676.96,209.26,990.87,1373.14,2098635,Neutral
2020-01-12,Google,445.48,920.18,290.72,119.33,38311979,Bearish
2020-01-13,Apple,1088.91,1210.34,403.52,703.07,49266227,Neutral
2020-01-14,Amazon,697.52,250.16,743.47,834.25,39441469,Bearish
2020-01-15,Google,285.47,1354.41,1074.24,622.47,41264905,Bullish
2020-01-16,Tesla,1302.97,1036.71,827.99,1087.0,39679358,Neutral
2020-01-17,Microsoft,704.66,421.99,201.03,1032.02,48848526,Neutral
2020-01-18,Meta,1237.63,1025.95,651.58,1086.08,26489570,Bullish
2020-01-19,Netflix,813.24,1044.48,1058.34,1342.92,10441755,Bullish
2020-01-20,Meta,1170.0,497.54,939.55,1066.1,45607680,Neutral
2020-01-21,Netflix,892.28,1169.18,84.27,126.37,17954176,Bullish
2020-01-22,Netflix,736.6,1177.06,1278.6,483.02,6808064,Neutral
2020-01-23,Microsoft,854.01,1475.34,933.83,1321.71,4978129,Bearish
2020-01-24,Amazon,1282.86,1198.38,1345.29,1176.96,35782989,Neutral
2020-01-25,Microsoft,379.57,843.77,133.21,248.86,40144290,Bullish
2020-01-26,Amazon,496.92,788.76,69.21,1490.54,22479915,Neutral
2020-01-27,Microsoft,1087.83,422.11,412.61,1073.83,27936157,Bullish
2020-01-28,Google,228.95,1066.38,215.52,1134.12,45621196,Bearish
2020-01-29,Microsoft,802.39,301.07,732.42,790.65,47129411,Neutral
2020-01-30,Microsoft,498.44,573.16,1333.69,855.06,8315021,Bearish
2020-01-31,Apple,657.3,284.84,706.43,1169.78,39321631,Bullish
2020-02-01,Tesla,71.21,948.2,997.36,702.62,46326691,Neutral
2020-02-02,Google,1141.21,272.52,851.59,286.29,12732233,Bearish
2020-02-03,Microsoft,796.31,1277.41,498.9,829.21,6456893,Bullish
2020-02-04,Netflix,344.23,1308.46,1128.28,791.34,19575861,Bullish
2020-02-05,Tesla,622.18,1347.93,1201.08,439.22,4436506,Neutral
2020-02-06,Google,903.11,1294.28,144.26,85.4,41630088,Bullish
2020-02-07,Netflix,329.82,518.07,1432.76,1355.87,40739814,Bearish
2020-02-08,Google,378.95,1403.35,477.9,1358.8,11318151,Bearish
2020-02-09,Apple,1006.19,1174.0,1181.81,814.2,8650061,Bullish
2020-02-10,Amazon,680.99,1148.45,875.58,431.98,13607013,Bullish
2020-02-11,Google,377.7,1049.5,923.65,1310.79,9991158,Bearish
2020-02-12,Tesla,1082.0,364.54,1317.6,717.73,30069948,Bullish
2020-02-13,Apple,835.62,676.37,1264.62,1273.83,2024208,Bearish
2020-02-14,Apple,858.3,621.6,1138.68,839.64,34852311,Bullish
2020-02-15,Google,318.45,512.86,467.64,544.93,1959781,Bullish
2020-02-16,Tesla,321.98,1477.16,357.92,1477.16,30280860,Bearish
2020-02-17,Tesla,1238.38,647.58,1042.82,310.64,12880635,Bullish
2020-02-18,Meta,919.32,1175.23,130.97,437.59,21831585,Bearish
2020-02-19,Meta,1268.88,492.51,926.6,660.89,34654779,Bearish
2020-02-20,Meta,1261.82,1050.35,1117.49,936.29,4614299,Neutral
2020-02-21,Google,679.15,637.35,647.69,375.97,14975417,Bullish
2020-02-22,Netflix,51.6,1107.9,975.22,964.71,9529659,Neutral
2020-02-23,Netflix,1039.31,185.93,855.14,1410.78,4181058,Neutral
2020-02-24,Microsoft,88.44,633.02,1021.31,1015.09,41138843,Bullish
2020-02-25,Meta,250.1,456.49,1237.17,1199.45,13715595,Bullish
2020-02-26,Meta,159.86,239.73,580.95,1358.08,46283251,Bearish
2020-02-27,Tesla,783.12,1013.68,71.14,825.61,47482981,Neutral
2020-02-28,Meta,770.89,663.15,651.86,845.85,38551073,Bullish
2020-02-29,Apple,1373.99,1013.86,239.53,60.85,23090003,Bullish
2020-03-01,Amazon,112.18,1422.76,904.48,918.62,20272677,Bullish
2020-03-02,Google,1209.76,1205.56,568.59,1116.55,19787789,Bullish
2020-03-03,Google,1020.63,303.29,228.92,1498.48,41554461,Bullish
2020-03-04,Meta,365.02,1202.38,1085.95,765.25,27731711,Bullish
2020-03-05,Apple,452.53,1395.27,1255.37,1461.87,31515637,Neutral
2020-03-06,Google,1379.56,1318.45,356.25,328.4,37830597,Neutral
2020-03-07,Microsoft,1169.53,1347.12,1171.47,1457.2,29843962,Bearish
2020-03-08,Amazon,721.72,1453.54,393.05,1062.7,34105506,Neutral
2020-03-09,Google,378.63,204.82,189.34,1216.91,42664452,Neutral
2020-03-10,Microsoft,488.99,1133.12,430.15,823.43,19949391,Neutral
2020-03-11,Apple,799.42,342.66,335.51,619.73,42555587,Neutral
2020-03-12,Apple,610.4,1008.5,1108.09,1340.34,44121055,Bearish
2020-03-13,Meta,215.55,1341.45,1041.88,817.31,10310236,Bullish
2020-03-14,Microsoft,1222.35,141.23,690.34,537.39,41836408,Neutral
2020-03-15,Tesla,1038.32,1148.83,416.19,1327.94,8328689,Bearish
2020-03-16,Apple,625.67,759.79,269.19,819.95,40863490,Neutral
2020-03-17,Microsoft,733.98,461.8,596.3,448.78,707162,Neutral
2020-03-18,Microsoft,1000.19,1506.04,320.65,477.41,17056258,Bearish
2020-03-19,Apple,761.05,523.83,475.47,606.64,12621690,Bearish
2020-03-20,Google,211.57,472.01,434.97,1184.89,503643,Neutral
2020-03-21,Amazon,346.81,1208.42,850.17,93.58,30649611,Bullish
2020-03-22,Google,1457.48,631.04,760.34,1393.51,37299206,Neutral
2020-03-23,Netflix,1097.23,1219.35,884.63,737.28,9506377,Bearish
2020-03-24,Apple,379.71,772.72,588.01,874.3,36597104,Bullish
2020-03-25,Apple,360.79,587.68,555.83,334.07,29833737,Neutral
2020-03-26,Meta,1166.82,124.59,127.01,429.27,16627222,Neutral
2020-03-27,Google,496.2,713.76,701.35,901.31,30481363,Bullish
2020-03-28,Google,1021.51,262.98,1332.88,635.1,17436643,Bullish
2020-03-29,Apple,379.94,1224.63,751.2,503.89,7097386,Bullish
2020-03-30,Meta,241.37,1377.45,519.77,1492.92,47118493,Bearish
2020-03-31,Microsoft,938.85,1145.3,905.92,185.99,5317161,Bullish
2020-04-01,Tesla,1094.78,135.4,930.95,642.03,1695839,Bullish
2020-04-02,Netflix,254.21,802.03,139.86,1145.81,23103181,Neutral
2020-04-03,Amazon,527.77,745.2,961.01,692.79,38833436,Neutral
2020-04-04,Meta,1486.49,271.03,337.99,1095.2,49401248,Bearish
2020-04-05,Meta,909.43,1089.31,341.75,1044.32,310070,Bullish
2020-04-06,Microsoft,821.66,1470.38,1322.77,127.4,14079483,Neutral
2020-04-07,Google,608.38,511.92,1013.51,1056.26,11296908,Bullish
2020-04-08,Amazon,1149.24,907.39,883.43,905.65,14864111,Bearish
2020-04-09,Tesla,823.81,111.66,1103.31,349.52,37864074,Bearish
2020-04-10,Meta,1311.99,145.62,812.64,137.87,41719376,Bullish
2020-04-11,Apple,505.54,109.69,972.5,985.2,45147859,Bearish
2020-04-12,Amazon,663.74,1447.58,316.07,1278.38,12644474,Bearish
2020-04-13,Meta,1162.1,707.07,1076.75,904.43,39056390,Bearish
2020-04-14,Netflix,100.59,546.21,1049.26,477.07,25583830,Neutral
2020-04-15,Amazon,1024.71,474.37,756.73,1290.71,19022615,Bullish
2020-04-16,Meta,600.54,317.92,1053.15,815.17,39415147,Neutral
2020-04-17,Amazon,472.69,241.41,579.43,327.87,27514447,Neutral
2020-04-18,Netflix,1059.36,841.79,170.26,1283.57,42092351,Bearish
2020-04-19,Meta,941.43,309.89,1398.73,722.66,19416438,Neutral
2020-04-20,Meta,1299.06,735.34,1123.55,337.18,12478440,Bearish
2020-04-21,Amazon,505.7,95.93,1171.63,333.52,40880175,Bearish
2020-04-22,Amazon,641.63,1454.66,1308.02,296.38,20292389,Bearish
2020-04-23,Tesla,1468.47,1186.41,597.86,710.17,35464112,Bearish
2020-04-24,Google,220.0,919.92,617.16,107.39,29528986,Bullish
2020-04-25,Microsoft,604.04,989.36,553.02,1054.15,7700559,Bullish
2020-04-26,Amazon,513.51,1515.86,1254.65,652.39,14912745,Bearish
2020-04-27,Netflix,595.81,780.2,694.02,600.6,2508531,Neutral
2020-04-28,Google,841.09,1146.66,1081.14,280.62,39431542,Bearish
2020-04-29,Tesla,719.02,1422.37,1390.9,788.81,890741,Neutral
2020-04-30,Tesla,1290.12,195.1,1279.18,1152.14,20862403,Bearish
2020-05-01,Tesla,1133.94,729.69,675.04,1268.26,31857298,Neutral
2020-05-02,Microsoft,576.0,1465.26,1290.67,1050.75,8562994,Neutral
2020-05-03,Tesla,930.34,1215.33,527.74,910.58,22588827,Bearish
2020-05-04,Apple,473.99,852.91,657.91,991.74,8211960,Bearish
2020-05-05,Amazon,552.77,776.97,1361.25,1399.94,31198176,Bearish
2020-05-06,Tesla,1456.05,783.51,1302.55,812.51,31926911,Neutral
2020-05-07,Apple,536.21,585.21,1143.38,1040.69,24231446,Bearish
2020-05-08,Netflix,382.22,1107.45,952.45,56.74,14630916,Neutral
2020-05-09,Microsoft,50.69,598.17,852.3,1171.19,7630659,Neutral
2020-05-10,Microsoft,762.81,1200.18,195.68,54.98,25259848,Bearish
2020-05-11,Apple,497.61,883.59,915.36,374.13,24343733,Bearish
2020-05-12,Microsoft,623.47,141.09,942.6,777.05,35984895,Bullish
2020-05-13,Microsoft,1245.19,1161.56,623.34,1436.45,25928958,Bearish
2020-05-14,Apple,128.15,389.47,279.9,463.59,49277395,Bearish
2020-05-15,Amazon,922.1,1463.17,1432.79,970.23,29901588,Neutral
2020-05-16,Meta,1403.95,849.63,1290.57,1474.17,13775260,Bullish
2020-05-17,Microsoft,1499.52,570.84,660.61,1377.29,37665124,Neutral
2020-05-18,Google,838.15,669.22,1015.8,1349.04,46169205,Neutral
2020-05-19,Tesla,60.64,117.75,926.33,204.97,40708589,Neutral
2020-05-20,Microsoft,503.21,487.5,282.27,1402.81,274281,Neutral
2020-05-21,Google,1201.67,160.6,567.47,1003.44,36622085,Neutral
2020-05-22,Google,553.76,626.71,1330.8,446.63,40170322,Bullish
2020-05-23,Tesla,1404.87,939.96,1058.36,575.86,37502046,Neutral
2020-05-24,Meta,337.64,525.53,1092.12,1280.36,46586250,Bullish
2020-05-25,Google,404.9,625.65,73.24,570.24,24686955,Bullish
2020-05-26,Google,59.83,1545.37,202.71,325.02,19274391,Bearish
2020-05-27,Meta,1059.45,704.24,163.25,978.37,29449793,Bearish
2020-05-28,Meta,1331.31,1207.52,518.41,1221.64,17553000,Neutral
2020-05-29,Amazon,1474.09,876.79,1441.51,595.35,972601,Bullish
2020-05-30,Amazon,210.63,886.14,1393.03,81.66,17531119,Neutral
2020-05-31,Apple,120.67,566.24,999.54,1312.82,38865983,Neutral
2020-06-01,Microsoft,709.11,74.26,614.62,88.94,48259991,Bullish
2020-06-02,Microsoft,964.57,539.19,631.18,495.9,10443692,Neutral
2020-06-03,Microsoft,509.09,1437.77,1369.78,1479.42,36668392,Bullish
2020-06-04,Meta,1288.22,743.66,263.2,298.44,4440578,Bearish
2020-06-05,Amazon,375.67,903.38,1269.15,1354.83,38405267,Neutral
2020-06-06,Tesla,486.02,197.77,256.63,593.56,21687683,Bearish
2020-06-07,Netflix,479.48,1268.86,251.76,96.25,6792505,Bullish
2020-06-08,Microsoft,1291.42,961.35,96.65,925.53,9095377,Neutral
2020-06-09,Tesla,893.16,1106.52,85.8,699.19,41205250,Neutral
2020-06-10,Google,254.29,1291.28,975.94,367.63,26689647,Neutral
2020-06-11,Apple,1082.13,354.79,1100.82,109.4,42648163,Bullish
2020-06-12,Meta,602.1,402.19,1075.68,699.17,27616067,Neutral
2020-06-13,Apple,254.2,1410.88,637.62,371.21,21915577,Bullish
2020-06-14,Google,919.15,608.17,940.91,933.96,9960395,Neutral
2020-06-15,Microsoft,667.21,759.14,95.91,191.62,2151462,Neutral
2020-06-16,Google,466.36,158.47,912.56,918.24,29190707,Bearish
2020-06-17,Tesla,1360.29,128.29,590.8,249.83,24446620,Bullish
2020-06-18,Tesla,1198.26,433.05,672.64,1056.41,40561407,Neutral
2020-06-19,Google,790.18,341.38,960.07,123.14,26967800,Neutral
2020-06-20,Microsoft,1174.79,468.66,1211.93,104.21,6325845,Neutral
2020-06-21,Google,1401.68,1337.42,1222.5,557.55,36893015,Bullish
2020-06-22,Microsoft,1198.75,843.97,730.28,421.8,44247573,Neutral
2020-06-23,Microsoft,1486.69,500.71,97.76,709.34,19459736,Neutral
2020-06-24,Microsoft,595.24,198.56,1240.11,866.2,11464173,Bullish
2020-06-25,Amazon,1196.13,637.17,128.95,1309.93,22293444,Neutral
2020-06-26,Apple,543.84,410.85,853.5,528.66,1433494,Bearish
2020-06-27,Netflix,548.77,1411.92,156.35,1154.31,28318885,Neutral
2020-06-28,Microsoft,460.94,682.27,748.33,371.17,47892069,Bullish
2020-06-29,Microsoft,1049.89,1508.44,1219.18,279.88,45671744,Bullish
2020-06-30,Tesla,485.25,1536.61,895.86,548.92,34442972,Bearish
2020-07-01,Apple,1195.18,1083.71,302.47,403.82,6905667,Neutral
2020-07-02,Amazon,528.61,1424.61,1035.16,328.76,38605760,Bullish
2020-07-03,Meta,1047.01,1289.56,1271.87,252.43,49410590,Neutral
2020-07-04,Netflix,222.71,1310.14,1099.73,523.81,23050104,Bullish
2020-07-05,Apple,954.82,475.3,601.69,860.18,43255750,Bearish
2020-07-06,Apple,237.02,66.53,1330.69,502.34,38389918,Bullish
2020-07-07,Microsoft,210.49,1254.74,1081.82,537.72,18482692,Bearish
2020-07-08,Apple,321.14,1541.98,741.56,565.02,31364567,Bearish
2020-07-09,Tesla,855.98,1303.19,277.7,571.14,2850001,Bullish
2020-07-10,Apple,255.63,82.83,1258.26,1351.4,40083357,Bullish
2020-07-11,Netflix,1371.49,1349.86,1446.77,1109.63,32744762,Bearish
2020-07-12,Netflix,1272.91,1264.33,49.49,433.27,26677401,Neutral
2020-07-13,Google,1180.71,801.45,990.8,1457.2,41241814,Bearish
2020-07-14,Apple,893.07,1039.26,673.42,158.29,8798472,Bearish
2020-07-15,Netflix,1298.56,1377.45,625.8,1360.73,6833670,Bearish
2020-07-16,Netflix,1491.5,566.35,1344.06,1497.74,37633708,Neutral
2020-07-17,Amazon,786.9,984.56,1339.03,426.31,9859138,Neutral
2020-07-18,Meta,1266.11,619.32,144.56,1263.13,9558357,Neutral
2020-07-19,Netflix,764.89,635.61,499.24,1399.1,25625821,Neutral
2020-07-20,Microsoft,1478.7,1292.19,972.84,706.41,45014013,Neutral
2020-07-21,Tesla,1148.74,694.12,779.1,1110.27,24958947,Neutral
2020-07-22,Tesla,932.82,766.87,413.25,1497.4,32009459,Bullish
2020-07-23,Amazon,1445.18,140.46,654.52,1241.89,35147767,Bearish
2020-07-24,Amazon,1403.71,1433.91,1063.67,706.76,14715168,Bullish
2020-07-25,Amazon,1116.31,577.37,1405.76,783.51,26295750,Bullish
2020-07-26,Netflix,842.21,366.07,130.31,105.84,20754434,Neutral
2020-07-27,Google,1028.42,516.66,881.47,764.54,7189166,Neutral
2020-07-28,Amazon,401.2,1381.04,123.93,238.39,46552639,Neutral
2020-07-29,Netflix,352.29,883.62,731.35,1461.34,8762043,Bearish
2020-07-30,Google,169.65,634.42,758.24,200.87,6735175,Neutral
2020-07-31,Amazon,1217.96,408.34,206.16,835.11,21122039,Neutral
2020-08-01,Google,599.21,159.72,1267.23,1370.38,30931859,Neutral
2020-08-02,Netflix,691.81,69.69,1004.73,696.01,6149056,Bullish
2020-08-03,Netflix,1012.82,100.38,123.52,681.33,18395000,Neutral
2020-08-04,Netflix,101.63,1118.42,150.23,1220.58,45224099,Neutral
2020-08-05,Netflix,220.05,584.63,714.34,1445.65,10912828,Neutral
2020-08-06,Tesla,1384.54,200.31,1228.9,1490.23,33979075,Bearish
2020-08-07,Tesla,930.83,1384.72,989.55,292.61,14702060,Bearish
2020-08-08,Apple,113.88,922.36,1122.69,448.33,27283315,Bearish
2020-08-09,Meta,843.51,450.44,880.57,1273.54,3966756,Bullish
2020-08-10,Netflix,920.13,79.67,1323.49,366.76,45701598,Bullish
2020-08-11,Netflix,421.66,197.13,181.97,110.29,46819981,Neutral
2020-08-12,Apple,1164.42,775.71,303.49,961.04,43794918,Bullish
2020-08-13,Netflix,1161.8,263.45,1230.71,1343.61,35303019,Neutral
2020-08-14,Meta,788.39,261.0,496.87,1259.16,40990664,Bullish
2020-08-15,Netflix,1496.98,921.55,1076.5,891.02,19876798,Bullish
2020-08-16,Meta,576.13,231.53,879.85,1230.41,12520759,Neutral
2020-08-17,Microsoft,821.9,405.82,1445.31,134.06,14732982,Bearish
2020-08-18,Microsoft,164.69,953.44,1101.45,1447.85,10472879,Bearish
2020-08-19,Amazon,306.5,110.75,1375.49,1320.06,2644159,Neutral
2020-08-20,Google,174.18,737.86,635.69,1349.96,47062868,Bearish
2020-08-21,Tesla,955.22,404.58,609.24,1087.72,21744269,Neutral
2020-08-22,Meta,928.11,982.56,739.86,899.97,12990807,Bullish
2020-08-23,Google,838.21,1159.82,956.03,751.2,17708810,Bullish
2020-08-24,Meta,1021.91,316.01,540.53,55.89,2164982,Neutral
2020-08-25,Tesla,193.56,1346.86,94.44,1261.19,699171,Bearish
2020-08-26,Microsoft,56.27,1407.47,563.99,1280.61,14462815,Bearish
2020-08-27,Apple,191.15,1405.56,753.46,316.51,25650086,Neutral
2020-08-28,Microsoft,928.9,618.32,567.37,1113.06,414244,Bearish
2020-08-29,Google,677.81,1333.55,616.33,421.91,32682156,Bearish
2020-08-30,Meta,1284.14,558.26,908.46,167.46,30449398,Bearish
2020-08-31,Google,1057.15,651.28,1314.17,600.4,49651880,Neutral
2020-09-01,Apple,533.78,536.9,429.84,616.72,19696790,Bullish
2020-09-02,Google,637.79,1240.87,763.99,297.65,5528717,Bearish
2020-09-03,Amazon,627.79,1067.73,862.52,629.33,41477610,Neutral
2020-09-04,Meta,568.75,891.38,303.12,332.5,30256543,Bullish
2020-09-05,Google,374.8,1198.86,543.53,533.58,47877250,Bearish
2020-09-06,Netflix,816.79,502.8,907.95,958.47,5758496,Neutral
2020-09-07,Google,385.89,1366.98,1269.41,118.56,47639956,Bearish
2020-09-08,Microsoft,1040.87,700.21,592.01,1340.16,35904951,Bullish
